artist,genre,video_id,video_title,channel_title,period,text,likes
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Jhgfjkhf kutchjtfjqwertyuueysystsdgd5s(d*₱4s₱#dxfsrxefxrxfxdasaeacrxtfyf6cgffsfdcdcdsdadtv4exxdfgfgftffD4VD,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Saints row 3,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Eat a Cockroach and get famous he did okay by the way when he ate the cockroach I was actually traumatised,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,IM A FUCKIN HOMOSEXUAL,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"😅
n",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,most iconic,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I’m sad to see him hanging himself edit: IK THAT WAS fAKE,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Imagine if he actually killed himself, but he was brought back to life because he had to finish the album",5
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,They took the disclaimer off lol,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,And Goblin? You get no props on it.  It sucked so much I get blowjobs from it!,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Guys he actually threw up🫩,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,watched this 14 years ago and decided this was my goat,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,👓🏴🕶️,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I love this song❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Los gringos se olvidaron de hacer rap, esta es la prueba.",3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,screen da over all,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,WOLF HALEY,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The fact he actually ate the roach too is crazy,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Lit,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I WAS 2 YEARS OLD WHEN THIS RELEASED,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Always a Bob involved.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,My therapist.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Yonkers gang!! 


Like if you agree!! 👇👇👇",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"“I’m a fucking walking paradox, *no im not* “",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025 anyone 🎉,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"How in the balls did bro hang him self and not die, like not in a rude way but just how",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Gente escuchando esta canción: Qué miedo
Yo: Con dos cuchillos en cada mano y bailando como un psicopata que quiere mat r a todos xDDD",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,It’s the Guy who do Chromakopia and Igor ?,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Reptar,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Bumpin oldies on my cellular phone,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,GOBLIN!,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Reminds me of that one time,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,the video that started it all,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Tyler, The Suicidal",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,STAB BRUNO MARS IN HIS GODDAMN ASPARAGUS 1:55,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Man this shit still go hard 💪🏿,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,14 yrs fuck man!! wooo tyler came up wooo glad he's livinng good and his true self,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Here if someone needs it, like me:

Uh, Wolf Haley
Golf Wang
Yeah
I'm a fucking walking paradox, no, I'm not
Threesomes with a fucking triceratops, Reptar
Rapping as I'm mocking deaf rock stars
Wearing synthetic wigs made of Anwar's dreadlocks
Bedrock, harder than a motherfucking Flintstone
Making crack rocks out of pussy nigga fishbones
This nigga Jasper tryna get grown
About five, seven of his bitches in my bedroom
Swallow the cinnamon, I'm a scribble this sin and shit
While Syd is telling me that she's been getting intimate with men
(Syd, shut the fuck up) Here's the number to my therapist (shit)
You tell him all your problems, he's fucking awesome with listening
Uh, Wolf Haley
Uh, Golf Wang
Uh, Wolf Haley
Golf fuckin' Wang
Jesus called, he said he's sick of the disses
I told him to quit bitchin', and this isn't a fucking hotline
For a fucking shrink, sheesh, I already got mine
And he's not fucking working, I think I'm wasting my damn time
I'm clocking three past six and going postal
This the revenge of the dicks, that's nine cocks that cock 9's
This ain't no V. Tech shit or Columbine
But after bowling, I went home for some damn Adventure Time
(What'd you do?) I slipped myself some pink Xannies (yeah)
And danced around the house in all-over print panties
My mom's gone, that fucking broad will never understand me
I'm not gay, I just wanna boogie to some Marvin
(What you think of Hayley Williams?) Fuck her, Wolf Haley robbing them
I'll crash that fucking airplane that that faggot nigga B.o.B is in
And stab Bruno Mars in his goddamn esophagus
And won't stop until the cops come in
I'm an over achiever, so how about I start a team of leaders
And pick up Stevie Wonder to be the wide receiver
Green paper, gold teeth and pregnant golden retrievers
All I want, fuck money, diamonds and bitches, don't need 'em
But where the fat ones at? I got something to feed 'em
It's some cooking books, the black kids never wanted to read 'em
Snap back, green ch-ch-chia fucking leaves
It's been a couple months, and Tina still ain't perm her fucking weave, damn
Uh, Wolf Haley
Uh, Golf Wang
Uh, Wolf Haley
Golf Wang, yeah
Goddamn goblin
Wolf Haley
Uh, Golf Wang
Uh, Wolf Haley
Golf Wang, yeah
They say success is the best revenge
So I beat DeShay up with the stack of magazines I'm in
Oh, not again, another critic writing report
I'm stabbing any blogging faggot hipster with a pitchfork
Still suicidal, I am
I'm Wolf, Tyler put this fucking knife in my hand
I'm Wolf, Ace gon' put that fucking hole in my head
And I'm Wolf, that was me who shoved a cock in your bitch
(What the fuck, man?) Fuck the fame and all the hype, G
I just want to know if my father would ever like me
But I don't give a fuck, so he's probably just like me
A motherfuckin' goblin
(Fuck everything, man) That's what my conscience said
Then it bunny hopped off my shoulder, now my conscience dead
Now the only guidance that I had is splattered on cement
Actions speak louder than words, let me try this shit
Dead",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:13 THE SOCKS SPELL OUT CHROMAKOPIA,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Hot Ass Beat Clap,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Hot ass beat clap,5
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,https://youtu.be/w22Z5fJt--Y?si=7T3CEHdXMq_jdCXM,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,mf rage baited the entire music industry,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,👏🏿👏🏿👏🏿,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ummmmmmmmmmmm………..,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,5/10/11,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"first, he eats a roach, then he cuts his tongue off",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Poor Nissan... 😢,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:33 why is he caked up,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I thought this is was disturbing until I watched sugar on my tongue music video,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,i know the cockroach fake bc those effers fast af,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Fuckass underrated song idc if people say is bad👍,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,R.I.P NISSAN,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Anyone in 2025?,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,My chair at 2 am,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:48 why did he just chomp it,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This was my sheeets back in the days,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:29  when your neighbours made you cookies but they’re raisin,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What with a triceratops????? 🤨🤨🤨🤨🤨,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Anyone 2025?,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Im scared,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Triceratops dinosaur dick,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Tina transitions quite well into this song,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I remember when this first came out 😮‍💨,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,.......,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,No lie's told here,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Our FATHER GOD JESUS CHRIST IS Our MASTER KING ONLY LORD AND SAVIOR THE HOLY TRINITY THE FATHER YAHWEH THE SON YESHUA AND THE HOLY SPIRIT JESUS IN 3 FORMS LOVE HIM BACK REPENT AND ACCEPT JESUS today tomorrow isn’t promised JESUS IS GOD 🙏❤️ JESUS LOVES us ✝️✝️✝️✝️✝️✝️ Our FATHER GOD JESUS CHRIST YHWH RUACH HAKODESH IS THE REAL AND ONLY GOD  psalm 86:15 but you, Lord, are a compassionate and gracious God, slow to anger and abounding in love and faithfulness."" john 14:6
6 Jesus answered, “I am the way and the truth and the life. No one comes to the Father except through me LOVE Our FATHER GOD JESUS CHRIST YAHWEH THE HOLY SPIRIT ONLY JESUS CHRIST CAN HEAL us✝️✝️✝️☦️☦️❤️❤️🙏🙏❤️🙏",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:01 is bro ok-,5
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Just drop Yonkers 2 alr💔✌️🥀,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,🤍🖤❤️‍🩹🤘🏼😍🥰❤️‍🔥👑🐐,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,He ate one roach and made alot of money guys,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Mentira ele não comeu a barata kkkkkk , a letra da música e sinistra 😅😂",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,WOLF. HALEY,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Feey,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2011's Tyler was something else ☠️☠️,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Shit sound harder now then it did back then the beat is crazy too 👹,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Bro ate a roach, threw up, and hung himself and this shit is still on youtube, fucking dope.",3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,My youth pastor wasn't loving this one,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Here in 2026,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025 anyone?,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Yo this still hits hard people say this was his worst album but with this and she no way,8
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ts will never not be hard,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"2:30 Therapist: you have to confront your fears
Guy who fears death:",4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,September 2026?,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"this beat is genuinely fucking insane i don't know how it works so beautifully. one of my favorite tyler instrumentals ever

edit: that roach is a madagascar hissing cockroach and it is very likely someone's pet that he asked to use. i found this very cute",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,ima fkn walking paradox,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""I'm a fucking homexucial""",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Peak,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Nivga,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,WTF is that,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Whata fuck did a Just watch right now 🙏😭,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Lovely 😍,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:11 me when my friends say anything I'm interested in:,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,IM A FUCKING WALKINH PARADOX,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Elf,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,fake and gay,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,D# and then D is the bass line y'all its that easy frfr.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:05 GO TYLER GO LOOK AT HIM GO (this was the first song I listened from Tyler besides odd future),23
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This is so tuff 💔🥀,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,❤❤❤❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,❤❤❤❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,❤❤❤❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,❤❤❤❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"This is not Tyler the Creator, this is Wolf Haley",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,when does big poe show up,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,They removed the warning,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Coming back to this, Idk what I was even listening to as a kid 😂💀
That’s crazy.",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Just Tyler being a Creator,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ground zero,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"people saying how this used to bang n shit haha, please, this is exatlcy where hip hop went to shit, nobody ever liked this piece of shit it was the begining of an end for hiphop",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"I know no one's gonna believe it, but my friend sent this to me on Tumblr, or maybe he posted it on TUMBLR i cant remember(kids don't even know Tumblr im unc status 😂), back when it has 15k views. I remember KNOWING OF would blow up. Back them Tumblr was like an edgy, sometimes underground, hipster  cesspool for music and all media, I heard a lot of music. But Tyler is unique",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Hardest rap I ever heard,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,fire,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,That one hanging gif on insta,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Wolf pants goes hard,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Funfacts mozzarts real name is wolfgang,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""Wolf ..Haley...""",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025 and beyond,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Kitty g's brought me here. Classic!,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Dia do pacto. Rsrsrsrsrsrs,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I'm a fucking homosexual 🗣️🔥🔥🔥🔥,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Who watching this 2025?,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,ok but why does this song have a funny name,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Back when he actually made good music,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"after 14 years, he also made i’ll take care of you",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Mega,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""Yo, I'm a motherfucking homosexual"" - Tyler Gregory Okonma (Ace, The Creator)",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"i find it funny that Tyler's most personally disliked (by himself) became his most famous one yet, loved by millions. 😭",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Same guy that made “EARFQUAKE” 


Love this guy ❤",4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Its been this long,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:12 I'm a fucking walking pear,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Me after watching sugar on my tongue, and im going to watch this and cleanse my brain...",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,First time in awhile since I fully heard this song and I didn’t realize the snare was panned to the left lol,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Reminds me of early days Eminem,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"2011: Eating a roach which made everyone shocked 
2015: Turning himself “white skinned” 
2025: Sports a black leather suit while being held by a dog 
ALL CONTROVERSIAL PARTS OF TYLER THE CREATORS MUSIC VIDEOS",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025 🤯,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I was 15 when this came out and I’m 28 now. This video had SO much hate when it released. So happy to see how far he came,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,bro this shit is trash,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,WITH A TRICERATOPS???,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Stkll one of the best rap song ewah,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Bro this shit needs to be in gta 6 or im not coming,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Tin man here.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Watching this to avoid giving my id to YouTube

Also what did Bruno mars do to bro???",1
